SO_No,SO_No_TPOS,SO_Date,Customer_No,Customer_Name,SO_Type,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Scp_Disc,Campaign_Code
SO2503042415,TPOS00084748,26/03/2025,C1471,UD UTAMA JASA,3,022-S2,Gunawan Wijaya,36F697N550,1,146100,2,
SO2503042416,TPOS00084749,21/03/2025,C1471,UD UTAMA JASA,3,022-S2,Gunawan Wijaya,34S311M341,3,195900,2,
SO2503042417,TPOS00084750,18/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,86B138C886,2,314100,4,
SO2503042418,TPOS00084751,18/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,87B337W776,33,77900,2,
SO2503042419,TPOS00084752,12/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,97P770Z553,11,49500,3,
SO2503042420,TPOS00084753,27/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,96Q332D906,7,116000,1,
SO2503042421,TPOS00084754,02/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,76R641K714,1,508000,4,
SO2503042422,TPOS00084755,15/03/2025,C1472,UD BUANA SPAREPART,3,022-S2,Gunawan Wijaya,52H684J524,8,686400,3,
SO2503042423,TPOS00084756,02/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,81J733K820,4,368200,5,
SO2503042424,TPOS00084757,25/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,17U298X639,1,333900,0,
SO2503042425,TPOS00084758,11/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,36N154W749,3,438700,0,
SO2503042426,TPOS00084759,21/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,56B477H382,30,56200,4,
SO2503042427,TPOS00084760,24/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,53A713Y738,1,757400,3,
SO2503042428,TPOS00084761,25/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,48R967L364,2,491400,5,
SO2503042429,TPOS00084762,28/03/2025,C1479,PT ANUGERAH MAKMUR,3,023-S6,Prasetyo Setiawan,70Y208U154,1,475100,2,
SO2503042430,TPOS00084763,26/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,22T911W253,8,1000,0,
SO2503042431,TPOS00084764,11/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,45A707K401,1,715100,4,
SO2503042432,TPOS00084765,24/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,17Q627V354,4,636500,2,
SO2503042433,TPOS00084766,08/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,84N838B423,28,240200,5,
SO2503042434,TPOS00084767,13/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,96Q332D906,30,318500,0,
SO2503042435,TPOS00084768,14/03/2025,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,62J533D312,1,47600,4,
SO2503042436,TPOS00084769,08/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,70Z186V901,15,331700,0,
SO2503042437,TPOS00084770,17/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,20H963X545,3,735000,1,
SO2503042438,TPOS00084771,08/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,12X815Q705,6,647400,3,
SO2503042439,TPOS00084772,02/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,91W280V142,8,1000,0,
SO2503042440,TPOS00084773,01/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,16M768T328,42,122900,4,
SO2503042441,TPOS00084774,13/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,11B702W261,6,1000,1,
SO2503042442,TPOS00084775,08/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,16M768T328,25,231400,0,
SO2503042443,TPOS00084776,07/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,66S897A895,5,461000,5,
SO2503042444,TPOS00084777,11/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,16M768T328,36,201100,0,
SO2503042445,TPOS00084778,09/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,16M768T328,29,125700,2,
SO2503042446,TPOS00084779,08/03/2025,C1484,PT CAHAYA ABADI,3,023-S1,Umar Saputra,73U794H923,4,1000,1,
SO2503042447,TPOS00084780,07/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,85P440L610,59,182400,2,
SO2503042448,TPOS00084781,18/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,59B525S865,6,1000,5,
SO2503042449,TPOS00084782,03/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,79N992T137,3,307300,5,
SO2503042450,TPOS00084783,16/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,13U923Z694,3,518600,5,
SO2503042451,TPOS00084784,06/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,87B337W776,168,46500,1,
SO2503042452,TPOS00084785,16/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,35M543C100,3,695500,5,
SO2503042453,TPOS00084786,07/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,57M624X879,19,96400,4,
SO2503042454,TPOS00084787,28/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,12X815Q705,1,248500,1,
SO2503042455,TPOS00084788,24/03/2025,C1486,TOKO GEMILANG DIESEL,3,023-S5,Yuli Purnama,12E542A580,2,922600,2,
SO2503042456,TPOS00084789,05/03/2025,C1489,PD AGUNG DIESEL,3,023-S6,Prasetyo Setiawan,97W575P162,1,1280700,5,
SO2503042457,TPOS00084790,26/03/2025,C1489,PD AGUNG DIESEL,3,023-S6,Prasetyo Setiawan,87B337W776,131,55300,1,
SO2503042458,TPOS00084791,14/03/2025,C1489,PD AGUNG DIESEL,3,023-S6,Prasetyo Setiawan,84P286M838,2,406200,5,
SO2503042459,TPOS00084792,11/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,84Z132L329,5,227400,2,
SO2503042460,TPOS00084793,16/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,73G686B670,1,1109400,1,
SO2503042461,TPOS00084794,10/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,70Z186V901,75,273600,5,
SO2503042462,TPOS00084795,26/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,87R614H330,1,543700,2,
SO2503042463,TPOS00084796,09/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,69B485S440,29,83400,5,
SO2503042464,TPOS00084797,02/03/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S6,Prasetyo Setiawan,66F290L185,2,493600,0,
SO2503042465,TPOS00084798,27/03/2025,C1494,CV GEMILANG JASA,3,023-S2,Budi Tanjung,48P763Z436,2,121200,5,
SO2503042466,TPOS00084799,14/03/2025,C1494,CV GEMILANG JASA,3,023-S2,Budi Tanjung,62A925U901,2,1000,3,
SO2503042467,TPOS00084800,20/03/2025,C1494,CV GEMILANG JASA,3,023-S2,Budi Tanjung,78E100F551,1,1000,0,
SO2503042468,TPOS00084801,09/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,15K404H575,6,282500,2,
SO2503042469,TPOS00084802,04/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,96Q332D906,29,281100,0,
SO2503042470,TPOS00084803,28/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,76V502H541,6,373800,3,
SO2503042471,TPOS00084804,03/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,96Z925Z769,1,375500,2,
SO2503042472,TPOS00084805,06/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,93R591D504,2,565200,4,
SO2503042473,TPOS00084806,18/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,87B337W776,49,77900,2,
SO2503042474,TPOS00084807,07/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,44L755Z809,1,1621600,5,
SO2503042475,TPOS00084808,12/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,37N358Y580,254,388100,4,
SO2503042476,TPOS00084809,08/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,71L452P822,3,614300,2,
SO2503042477,TPOS00084810,27/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,90Z603Z817,2,1190600,4,
SO2503042478,TPOS00084811,14/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,85P440L610,79,339600,3,
SO2503042479,TPOS00084812,05/03/2025,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,11F819M670,1,306900,3,
SO2503042480,TPOS00084813,12/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,40U405T796,2,1308100,4,
SO2503042481,TPOS00084814,28/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,67A629P917,1,332600,3,
SO2503042482,TPOS00084815,06/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,96B357E472,9,855400,5,
SO2503042483,TPOS00084816,11/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,26U513Q432,2,248100,3,
SO2503042484,TPOS00084817,15/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,41H983A365,3,38000,1,
SO2503042485,TPOS00084818,07/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,75N101K464,1,469700,3,
SO2503042486,TPOS00084819,18/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,70Z186V901,224,138400,4,
SO2503042487,TPOS00084820,13/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,49B877K422,4,539700,3,
SO2503042488,TPOS00084821,03/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,71Q409C565,8,1216200,0,
SO2503042489,TPOS00084822,05/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,50X842X844,7,621500,2,
SO2503042490,TPOS00084823,16/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,70Z186V901,19,362200,1,
SO2503042491,TPOS00084824,22/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,86G983W116,1,453600,5,
SO2503042492,TPOS00084825,21/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,23W487H166,3,1503500,1,
SO2503042493,TPOS00084826,13/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,66F844M972,1,616500,0,
SO2503042494,TPOS00084827,13/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,74D948R273,3,607700,2,
SO2503042495,TPOS00084828,25/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,70Z186V901,29,175800,3,
SO2503042496,TPOS00084829,08/03/2025,C1498,TB SURYA KARYA,3,024-S4,Nugroho Setiawan,35J170F803,1,697000,1,
SO2503042497,TPOS00084830,16/03/2025,C1499,PT PRIMA PRATAMA,3,024-S6,Gunawan Permana,71D540C594,1,1635300,0,
SO2503042498,TPOS00084831,19/03/2025,C1502,CV SINAR DIESEL MOTOR,3,024-S3,Wati Rahayu,57M624X879,16,186400,4,
SO2503042499,TPOS00084832,21/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,37N358Y580,41,308500,2,
SO2503042500,TPOS00084833,22/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,85P440L610,24,383500,0,
SO2503042501,TPOS00084834,19/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,16M768T328,7,67400,5,
SO2503042502,TPOS00084835,27/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,45E231P273,19,1000,1,
SO2503042503,TPOS00084836,04/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,95E895B381,1,626500,4,
SO2503042504,TPOS00084837,28/03/2025,C1505,PT INDAH KARYA,3,024-S5,Eko Sugiarto,26P115W528,1,222100,5,
SO2503042505,TPOS00084838,15/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,96Q332D906,11,376700,4,
SO2503042506,TPOS00084839,27/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,38S425K177,1,1274100,2,
SO2503042507,TPOS00084840,27/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,85P440L610,141,243100,0,
SO2503042508,TPOS00084841,28/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,35W415A642,4,295800,5,
SO2503042509,TPOS00084842,10/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,96Q332D906,24,145300,3,
SO2503042510,TPOS00084843,08/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,85P440L610,41,371700,1,
SO2503042511,TPOS00084844,03/03/2025,C1506,PD INDAH AUTOPARTS,3,024-S2,Hadi Fauzi,70Z186V901,113,222100,4,
SO2503042512,TPOS00084845,28/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,74L163C435,95,29600,4,
SO2503042513,TPOS00084846,17/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,79Z832F263,4,74400,1,
SO2503042514,TPOS00084847,05/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,66F496E466,1,513200,3,
SO2503042515,TPOS00084848,23/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,97B227H626,3,677800,4,
SO2503042516,TPOS00084849,09/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,11Y741V699,5,500600,1,
SO2503042517,TPOS00084850,11/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,53K940K321,4,591000,0,
SO2503042518,TPOS00084851,15/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,96Q332D906,24,219200,1,
SO2503042519,TPOS00084852,13/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,45E231P273,239,2200,4,
SO2503042520,TPOS00084853,17/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,49M252Y773,1,777700,4,
SO2503042521,TPOS00084854,07/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,23D548B271,6,1000,2,
SO2503042522,TPOS00084855,25/03/2025,C1508,UD UTARA SPAREPART,3,024-S6,Gunawan Permana,82K456E548,2,1558200,1,
SO2503042523,TPOS00084856,13/03/2025,C1510,UD LESTARI SPAREPART,3,024-S5,Eko Sugiarto,90V228T439,1,1013600,0,
SO2503042524,TPOS00084857,28/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,75Y273A306,3,722800,3,
SO2503042525,TPOS00084858,14/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,45E231P273,3,25900,1,
SO2503042526,TPOS00084859,01/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,95M390K208,42,71900,0,
SO2503042527,TPOS00084860,08/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,96E654F696,10,1000,2,
SO2503042528,TPOS00084861,02/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,57M624X879,25,241300,1,
SO2503042529,TPOS00084862,07/03/2025,C1512,TB SURYA SPAREPART,3,024-S6,Gunawan Permana,19N196D276,1,353300,3,
SO2503042530,TPOS00084863,14/03/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,84N838B423,53,205100,2,
SO2503042531,TPOS00084864,05/03/2025,C1514,PD PRATAMA SERVIS,3,024-S5,Eko Sugiarto,38A884P434,2,244300,0,
SO2503042532,TPOS00084865,21/03/2025,C1515,UD TEKNIK SENTOSA,3,024-S5,Eko Sugiarto,81D707Q543,2,1372600,1,
SO2503042533,TPOS00084866,28/03/2025,C1515,UD TEKNIK SENTOSA,3,024-S5,Eko Sugiarto,56N761B843,1,1000,3,
SO2503042534,TPOS00084867,28/03/2025,C1516,PD CIPTA PARTS,3,025-S1,Adi Cahyadi,16M768T328,10,264000,2,
SO2503042535,TPOS00084868,27/03/2025,C1516,PD CIPTA PARTS,3,025-S1,Adi Cahyadi,49W533Z998,1,1060200,5,
SO2503042536,TPOS00084869,27/03/2025,C1516,PD CIPTA PARTS,3,025-S1,Adi Cahyadi,16M768T328,37,84000,1,
SO2503042537,TPOS00084870,14/03/2025,C1518,TB INDAH TEKNIK,3,025-S4,Wati Darmawan,43U995W283,1,244700,0,
SO2503042538,TPOS00084871,10/03/2025,C1518,TB INDAH TEKNIK,3,025-S4,Wati Darmawan,50U923K310,2,2358300,0,
SO2503042539,TPOS00084872,23/03/2025,C1518,TB INDAH TEKNIK,3,025-S4,Wati Darmawan,98V405W111,1,455800,0,
SO2503042540,TPOS00084873,15/03/2025,C1518,TB INDAH TEKNIK,3,025-S4,Wati Darmawan,43K359P654,87,323700,5,
SO2503042541,TPOS00084874,01/03/2025,C1522,CV PRIMA UTAMA,3,025-S4,Wati Darmawan,97W575P162,1,1276700,4,
SO2503042542,TPOS00084875,10/03/2025,C1522,CV PRIMA UTAMA,3,025-S4,Wati Darmawan,57M624X879,20,173400,1,
SO2503042543,TPOS00084876,18/03/2025,C1523,PD GEMILANG OTOMOTIF,3,025-S2,Yanto Hartono,87B859K102,1,671500,5,
SO2503042544,TPOS00084877,13/03/2025,C1523,PD GEMILANG OTOMOTIF,3,025-S2,Yanto Hartono,26N300T834,1,242900,4,
SO2503042545,TPOS00084878,03/03/2025,C1523,PD GEMILANG OTOMOTIF,3,025-S2,Yanto Hartono,26V988H232,1,1396800,5,
SO2503042546,TPOS00084879,16/03/2025,C1523,PD GEMILANG OTOMOTIF,3,025-S2,Yanto Hartono,44T632M601,111,403300,2,
SO2503042547,TPOS00084880,18/03/2025,C1526,PT PRATAMA SEJAHTERA,3,025-S4,Wati Darmawan,96Q332D906,3,89800,1,
SO2503042548,TPOS00084881,08/03/2025,C1526,PT PRATAMA SEJAHTERA,3,025-S4,Wati Darmawan,19K823Y952,149,53700,5,
SO2503042549,TPOS00084882,06/03/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S1,Adi Cahyadi,11H622A655,3,823500,2,
SO2503042550,TPOS00084883,19/03/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S1,Adi Cahyadi,84N838B423,35,46100,4,
SO2503042551,TPOS00084884,27/03/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S1,Adi Cahyadi,44T632M601,43,328500,5,
SO2503042552,TPOS00084885,28/03/2025,C1528,TB MANDIRI RAYA,3,026-S2,Dewi Darmawan,26Z677J330,1,557400,5,
SO2503042553,TPOS00084886,15/03/2025,C1529,TOKO MEGA PARTS,3,026-S3,Zainal Susanto,45E231P273,25,44900,2,
SO2503042554,TPOS00084887,10/03/2025,C1529,TOKO MEGA PARTS,3,026-S3,Zainal Susanto,96E654F696,27,93400,3,
SO2503042555,TPOS00084888,02/03/2025,C1529,TOKO MEGA PARTS,3,026-S3,Zainal Susanto,74L163C435,126,43000,0,
SO2503042556,TPOS00084889,27/03/2025,C1529,TOKO MEGA PARTS,3,026-S3,Zainal Susanto,58Q119F638,3,1120500,0,
SO2503042557,TPOS00084890,09/03/2025,C1529,TOKO MEGA PARTS,3,026-S3,Zainal Susanto,95M390K208,33,8600,5,
SO2503042558,TPOS00084891,24/03/2025,C1530,CV KARYA AUTOPARTS,3,026-S3,Zainal Susanto,56B477H382,33,13400,3,
SO2503042559,TPOS00084892,18/03/2025,C1533,PT TIMUR PERDANA,3,026-S5,Siti Rahayu,65V753N609,1,901000,1,
SO2503042560,TPOS00084893,05/03/2025,C1533,PT TIMUR PERDANA,3,026-S5,Siti Rahayu,53N846J226,1,605800,1,
SO2503042561,TPOS00084894,19/03/2025,C1534,UD PERSADA PARTS,3,026-S1,Maman Suryadi,16W595U140,8,1000,1,
SO2503042562,TPOS00084895,04/03/2025,C1534,UD PERSADA PARTS,3,026-S1,Maman Suryadi,81D707Q543,2,1726900,2,
SO2503042563,TPOS00084896,12/03/2025,C1539,TOKO PERSADA MANDIRI,3,027-S1,Taufik Darmawan,84N838B423,28,198300,0,
SO2503042564,TPOS00084897,04/03/2025,C1539,TOKO PERSADA MANDIRI,3,027-S1,Taufik Darmawan,23V299A501,1,931100,5,
SO2503042565,TPOS00084898,07/03/2025,C1539,TOKO PERSADA MANDIRI,3,027-S1,Taufik Darmawan,70Z186V901,48,449300,5,
SO2503042566,TPOS00084899,22/03/2025,C1539,TOKO PERSADA MANDIRI,3,027-S1,Taufik Darmawan,87B337W776,354,14000,1,
SO2503042567,TPOS00084900,17/03/2025,C1540,PT MAJU LESTARI,3,027-S4,Rina Saputra,92H891F411,386,13800,3,
SO2503042568,TPOS00084901,14/03/2025,C1540,PT MAJU LESTARI,3,027-S4,Rina Saputra,18N361Y492,1,2212900,0,
SO2503042569,TPOS00084902,18/03/2025,C1540,PT MAJU LESTARI,3,027-S4,Rina Saputra,94D130L685,2,551900,2,
SO2503042570,TPOS00084903,06/03/2025,C1540,PT MAJU LESTARI,3,027-S4,Rina Saputra,97P770Z553,48,22700,4,
SO2503042571,TPOS00084904,17/03/2025,C1541,TB HARAPAN RAYA,3,027-S2,Sri Susanto,10R261Y269,1,466900,4,
SO2503042572,TPOS00084905,14/03/2025,C1541,TB HARAPAN RAYA,3,027-S2,Sri Susanto,37C912X920,1,934700,4,
SO2503042573,TPOS00084906,16/03/2025,C1541,TB HARAPAN RAYA,3,027-S2,Sri Susanto,67G682X773,1,382800,5,
SO2503042574,TPOS00084907,09/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,63H400N278,1,233800,1,
SO2503042575,TPOS00084908,13/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,84N838B423,53,274200,3,
SO2503042576,TPOS00084909,16/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,14G157H752,3,666800,4,
SO2503042577,TPOS00084910,21/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,35F544U854,4,8100,0,
SO2503042578,TPOS00084911,03/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,14N651C638,2,299900,5,
SO2503042579,TPOS00084912,02/03/2025,C1542,PT PRIMA MULTINDO,3,027-S3,Nugroho Iskandar,96Q332D906,8,178800,5,
SO2503042580,TPOS00084913,11/03/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,58T628K704,1,650600,0,
SO2503042581,TPOS00084914,06/03/2025,C1544,TB SELATAN GEMILANG,C,027-S1,Taufik Darmawan,70Z186V901,37,341600,3,GBR25-01
SO2503042582,TPOS00084915,02/03/2025,C1546,CV MITRA DIESEL MOTOR,3,027-S4,Rina Saputra,96Q332D906,1,268900,1,
SO2503042583,TPOS00084916,19/03/2025,C1546,CV MITRA DIESEL MOTOR,3,027-S4,Rina Saputra,12W791L447,1,470300,3,
SO2503042584,TPOS00084917,05/03/2025,C1548,UD SEJAHTERA OTOMOTIF,3,028-S3,Wati Wijaya,16M768T328,9,313400,3,
SO2503042585,TPOS00084918,19/03/2025,C1548,UD SEJAHTERA OTOMOTIF,3,028-S3,Wati Wijaya,66P952S787,1,849700,0,
SO2503042586,TPOS00084919,01/03/2025,C1548,UD SEJAHTERA OTOMOTIF,3,028-S3,Wati Wijaya,82Z492C536,2,253400,2,
SO2503042587,TPOS00084920,08/03/2025,C1549,TOKO PERSADA SUKSES,3,028-S4,Agus Saputra,41E185V152,7,166600,4,
SO2503042588,TPOS00084921,28/03/2025,C1549,TOKO PERSADA SUKSES,3,028-S4,Agus Saputra,48P763Z436,1,59700,5,
SO2503042589,TPOS00084922,12/03/2025,C1549,TOKO PERSADA SUKSES,3,028-S4,Agus Saputra,16F504L172,2,248200,3,
SO2503042590,TPOS00084923,07/03/2025,C1549,TOKO PERSADA SUKSES,3,028-S4,Agus Saputra,37N358Y580,58,386600,4,
SO2503042591,TPOS00084924,08/03/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,71U230A869,2,1000,1,
SO2503042592,TPOS00084925,08/03/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,42H991S513,4,133900,1,
SO2503042593,TPOS00084926,26/03/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,78V506M892,2,326500,5,
SO2503042594,TPOS00084927,21/03/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,97T119F252,2,113600,2,
SO2503042595,TPOS00084928,09/03/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,80V952H952,1,1000,1,
SO2503042596,TPOS00084929,05/03/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,96Q332D906,1,189500,0,
SO2503042597,TPOS00084930,27/03/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,19D748C568,3,859100,2,
SO2503042598,TPOS00084931,13/03/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,97Y195W199,2,224100,2,
SO2503042599,TPOS00084932,05/03/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,96Q332D906,9,141000,5,
SO2503042600,TPOS00084933,26/03/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,57M624X879,9,124600,1,
SO2503042601,TPOS00084934,14/03/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,96J107T865,3,103500,0,
SO2503042602,TPOS00084935,15/03/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,33X522S648,1,1045200,2,
SO2503042603,TPOS00084936,05/03/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,90Z603Z817,4,1619700,1,
SO2503042604,TPOS00084937,01/03/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,97P770Z553,10,37900,3,
SO2503042605,TPOS00084938,14/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,40A385N903,1,418500,1,
SO2503042606,TPOS00084939,16/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,42Q236L481,2,252000,1,
SO2503042607,TPOS00084940,26/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,13S535A869,1,1088200,2,
SO2503042608,TPOS00084941,11/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,39U714V833,1,1000,0,
SO2503042609,TPOS00084942,22/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,46W392J467,1,798300,3,
SO2503042610,TPOS00084943,14/03/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,41E185V152,6,241100,0,
