SO_No,SO_No_TPOS,SO_Date,Customer_No,Customer_Name,SO_Type,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Scp_Disc,Campaign_Code
SO2607061202,TPOS00104008,11/07/2026,C1220,UD TEKNIK SEJAHTERA,3,012-S3,Umar Susanto,33N806L983,3,33700,0,
SO2607061203,TPOS00104009,04/07/2026,C1220,UD TEKNIK SEJAHTERA,3,012-S3,Umar Susanto,69B485S440,37,85800,3,
SO2607061204,TPOS00104010,24/07/2026,C1225,PT GRAHA SENTOSA,3,013-S4,Siti Kusuma,54J534Z357,1,460200,3,
SO2607061205,TPOS00104011,27/07/2026,C1225,PT GRAHA SENTOSA,3,013-S4,Siti Kusuma,50A246C480,2,1096700,2,
SO2607061206,TPOS00104012,23/07/2026,C1225,PT GRAHA SENTOSA,3,013-S4,Siti Kusuma,18Q638F133,1,1928300,3,
SO2607061207,TPOS00104013,15/07/2026,C1225,PT GRAHA SENTOSA,3,013-S4,Siti Kusuma,56L495T406,1,1000,3,
SO2607061208,TPOS00104014,16/07/2026,C1225,PT GRAHA SENTOSA,3,013-S4,Siti Kusuma,57M624X879,11,150000,0,
SO2607061209,TPOS00104015,03/07/2026,C1226,PD ABADI RAYA,3,013-S6,Nina Hartono,70Z186V901,25,503300,1,
SO2607061210,TPOS00104016,23/07/2026,C1226,PD ABADI RAYA,3,013-S6,Nina Hartono,57M624X879,16,245300,3,
SO2607061211,TPOS00104017,07/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,54H245R649,1,819800,1,
SO2607061212,TPOS00104018,22/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,45E231P273,174,84200,1,
SO2607061213,TPOS00104019,18/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,24C356G384,1,125400,4,
SO2607061214,TPOS00104020,15/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,56B477H382,17,85500,2,
SO2607061215,TPOS00104021,15/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,96E654F696,52,68300,5,
SO2607061216,TPOS00104022,11/07/2026,C1227,UD SURYA DIESEL,3,013-S1,Indah Saputra,32K870Z508,4,1000,0,
SO2607061217,TPOS00104023,20/07/2026,C1229,UD SETIA ABADI,3,013-S6,Nina Hartono,17E163N891,4,265500,5,
SO2607061218,TPOS00104024,08/07/2026,C1229,UD SETIA ABADI,3,013-S6,Nina Hartono,65L122D307,1,513600,0,
SO2607061219,TPOS00104025,28/07/2026,C1229,UD SETIA ABADI,3,013-S6,Nina Hartono,85P440L610,149,325900,1,
SO2607061220,TPOS00104026,26/07/2026,C1229,UD SETIA ABADI,3,013-S6,Nina Hartono,72S441Z453,3,254300,5,
SO2607061221,TPOS00104027,08/07/2026,C1229,UD SETIA ABADI,3,013-S6,Nina Hartono,25D871S921,1,310400,4,
SO2607061222,TPOS00104028,01/07/2026,C1230,CV GEMILANG SPAREPART,3,013-S2,Prasetyo Hartono,46G670H454,1,1293500,4,
SO2607061223,TPOS00104029,02/07/2026,C1230,CV GEMILANG SPAREPART,3,013-S2,Prasetyo Hartono,84N838B423,96,352300,0,
SO2607061224,TPOS00104030,14/07/2026,C1231,UD ABADI TEKNIK,3,013-S4,Siti Kusuma,84Z132L329,10,211200,3,
SO2607061225,TPOS00104031,26/07/2026,C1231,UD ABADI TEKNIK,3,013-S4,Siti Kusuma,48P763Z436,2,156800,5,
SO2607061226,TPOS00104032,11/07/2026,C1231,UD ABADI TEKNIK,3,013-S4,Siti Kusuma,16M768T328,9,238200,5,
SO2607061227,TPOS00104033,21/07/2026,C1231,UD ABADI TEKNIK,3,013-S4,Siti Kusuma,44T632M601,96,246700,4,
SO2607061228,TPOS00104034,07/07/2026,C1235,TB GEMILANG NIAGA,3,014-S3,Fitri Hidayat,34Y476F420,1,1122900,2,
SO2607061229,TPOS00104035,15/07/2026,C1235,TB GEMILANG NIAGA,3,014-S3,Fitri Hidayat,19G447D131,1,1285500,3,
SO2607061230,TPOS00104036,09/07/2026,C1238,UD HARAPAN PERDANA,3,014-S1,Bambang Purnama,51S400V483,6,1217400,3,
SO2607061231,TPOS00104037,14/07/2026,C1238,UD HARAPAN PERDANA,3,014-S1,Bambang Purnama,58R424M697,1,19700,0,
SO2607061232,TPOS00104038,24/07/2026,C1238,UD HARAPAN PERDANA,3,014-S1,Bambang Purnama,37N358Y580,51,402500,3,
SO2607061233,TPOS00104039,25/07/2026,C1239,PT PRIMA JASA,3,014-S1,Bambang Purnama,54U962J800,3,217000,4,
SO2607061234,TPOS00104040,23/07/2026,C1239,PT PRIMA JASA,3,014-S1,Bambang Purnama,12K570M987,2,121400,1,
SO2607061235,TPOS00104041,11/07/2026,C1239,PT PRIMA JASA,3,014-S1,Bambang Purnama,89Y754E164,2,585500,5,
SO2607061236,TPOS00104042,24/07/2026,C1239,PT PRIMA JASA,3,014-S1,Bambang Purnama,44L228K345,1,17700,3,
SO2607061237,TPOS00104043,28/07/2026,C1241,TB MULIA LESTARI,3,014-S3,Fitri Hidayat,85P440L610,51,419700,3,
SO2607061238,TPOS00104044,04/07/2026,C1243,PT JAYA GEMILANG,3,014-S3,Fitri Hidayat,59F968Y251,1,443000,4,
SO2607061239,TPOS00104045,04/07/2026,C1243,PT JAYA GEMILANG,3,014-S3,Fitri Hidayat,49H629R494,3,128900,4,
SO2607061240,TPOS00104046,09/07/2026,C1243,PT JAYA GEMILANG,3,014-S3,Fitri Hidayat,34U330U695,2,631500,5,
SO2607061241,TPOS00104047,28/07/2026,C1243,PT JAYA GEMILANG,3,014-S3,Fitri Hidayat,39Y184F411,2,746800,0,
SO2607061242,TPOS00104048,09/07/2026,C1243,PT JAYA GEMILANG,3,014-S3,Fitri Hidayat,39E800Z968,1,1000,4,
SO2607061243,TPOS00104049,20/07/2026,C1244,TB PRIMA DIESEL MOTOR,3,014-S2,Joko Saputra,90P522Z401,1,336500,0,
SO2607061244,TPOS00104050,06/07/2026,C1244,TB PRIMA DIESEL MOTOR,3,014-S2,Joko Saputra,43K359P654,27,399400,5,
SO2607061245,TPOS00104051,04/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,63N811C115,1,1334400,3,
SO2607061246,TPOS00104052,14/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,19J756V360,2,28500,3,
SO2607061247,TPOS00104053,25/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,16M768T328,9,156700,0,
SO2607061248,TPOS00104054,21/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,57M624X879,19,223300,5,
SO2607061249,TPOS00104055,07/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,28D734S363,1,626000,4,
SO2607061250,TPOS00104056,19/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,86U813D892,2,965500,3,
SO2607061251,TPOS00104057,06/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,37N358Y580,7,293700,3,
SO2607061252,TPOS00104058,11/07/2026,C1245,CV BUANA PRATAMA,3,014-S2,Joko Saputra,97P770Z553,125,28900,4,
SO2607061253,TPOS00104059,27/07/2026,C1246,PT LESTARI SENTOSA,3,014-S3,Fitri Hidayat,43K359P654,126,197400,5,
SO2607061254,TPOS00104060,15/07/2026,C1246,PT LESTARI SENTOSA,3,014-S3,Fitri Hidayat,92H891F411,46,48400,1,
SO2607061255,TPOS00104061,14/07/2026,C1246,PT LESTARI SENTOSA,3,014-S3,Fitri Hidayat,57Z695L287,2,377100,3,
SO2607061256,TPOS00104062,04/07/2026,C1250,PT MANDIRI MULTINDO,3,014-S3,Fitri Hidayat,85P440L610,4,279800,1,
SO2607061257,TPOS00104063,10/07/2026,C1250,PT MANDIRI MULTINDO,3,014-S3,Fitri Hidayat,84N838B423,104,250100,1,
SO2607061258,TPOS00104064,08/07/2026,C1250,PT MANDIRI MULTINDO,3,014-S3,Fitri Hidayat,22B514J623,4,658900,4,
SO2607061259,TPOS00104065,14/07/2026,C1250,PT MANDIRI MULTINDO,3,014-S3,Fitri Hidayat,91N616M180,2,1000,2,
SO2607061260,TPOS00104066,20/07/2026,C1252,PT PRIMA GEMILANG,3,014-S1,Bambang Purnama,60A179S908,12,753100,3,
SO2607061261,TPOS00104067,17/07/2026,C1253,TB HARAPAN LESTARI,3,014-S2,Joko Saputra,69B485S440,36,39800,5,
SO2607061262,TPOS00104068,15/07/2026,C1256,CV GEMILANG PERDANA,3,014-S3,Fitri Hidayat,75A759G731,3,376800,5,
SO2607061263,TPOS00104069,23/07/2026,C1256,CV GEMILANG PERDANA,3,014-S3,Fitri Hidayat,38H492U617,2,769800,2,
SO2607061264,TPOS00104070,02/07/2026,C1256,CV GEMILANG PERDANA,3,014-S3,Fitri Hidayat,17X496H363,1,287700,4,
SO2607061265,TPOS00104071,18/07/2026,C1256,CV GEMILANG PERDANA,3,014-S3,Fitri Hidayat,43K359P654,131,467000,0,
SO2607061266,TPOS00104072,27/07/2026,C1257,PD TIMUR PERKASA,3,014-S4,Surya Budiman,59B257Z511,2,218500,4,
SO2607061267,TPOS00104073,25/07/2026,C1257,PD TIMUR PERKASA,3,014-S4,Surya Budiman,70Z186V901,44,210700,1,
SO2607061268,TPOS00104074,08/07/2026,C1258,UD MITRA DIESEL,3,014-S2,Joko Saputra,56E860B986,8,349700,4,
SO2607061269,TPOS00104075,08/07/2026,C1258,UD MITRA DIESEL,3,014-S2,Joko Saputra,45E231P273,35,1000,5,
SO2607061270,TPOS00104076,07/07/2026,C1258,UD MITRA DIESEL,3,014-S2,Joko Saputra,62C775P635,1,1000,3,
SO2607061271,TPOS00104077,14/07/2026,C1258,UD MITRA DIESEL,3,014-S2,Joko Saputra,74E437M236,4,266400,1,
SO2607061272,TPOS00104078,09/07/2026,C1261,TOKO BERSAMA DIESEL,3,015-S4,Maman Fauzi,45E231P273,6,8900,0,
SO2607061273,TPOS00104079,24/07/2026,C1261,TOKO BERSAMA DIESEL,3,015-S4,Maman Fauzi,87F947G376,3,590200,1,
SO2607061274,TPOS00104080,03/07/2026,C1261,TOKO BERSAMA DIESEL,3,015-S4,Maman Fauzi,18P660B955,1,608800,5,
SO2607061275,TPOS00104081,21/07/2026,C1261,TOKO BERSAMA DIESEL,3,015-S4,Maman Fauzi,70Z186V901,35,327700,1,
SO2607061276,TPOS00104082,27/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,19K823Y952,158,52800,4,
SO2607061277,TPOS00104083,04/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,57M624X879,8,211900,1,
SO2607061278,TPOS00104084,26/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,96E654F696,22,75700,1,
SO2607061279,TPOS00104085,20/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,84U244E930,5,98400,0,
SO2607061280,TPOS00104086,20/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,76E361F641,1,272200,5,
SO2607061281,TPOS00104087,10/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,56U604F607,1,1000,0,
SO2607061282,TPOS00104088,28/07/2026,C1262,UD GRAHA KARYA,3,015-S1,Agus Wijaya,43N907R760,1,1357200,4,
SO2607061283,TPOS00104089,13/07/2026,C1264,PT CIPTA SPAREPART,3,015-S3,Hadi Susanto,85P440L610,93,386900,3,
SO2607061284,TPOS00104090,24/07/2026,C1264,PT CIPTA SPAREPART,3,015-S3,Hadi Susanto,57M624X879,9,202000,1,
SO2607061285,TPOS00104091,27/07/2026,C1265,PT UTARA TEKNIK,3,015-S4,Maman Fauzi,57M624X879,1,205800,5,
SO2607061286,TPOS00104092,15/07/2026,C1266,PD PRIMA AUTOPARTS,3,015-S2,Sigit Hidayat,37G526N900,3,616600,4,
SO2607061287,TPOS00104093,23/07/2026,C1267,CV INDAH DIESEL MOTOR,3,015-S4,Maman Fauzi,94D472W177,2,889800,3,
SO2607061288,TPOS00104094,01/07/2026,C1268,CV PRATAMA MOBILINDO,3,015-S1,Agus Wijaya,81D707Q543,3,1077000,5,
SO2607061289,TPOS00104095,28/07/2026,C1269,PT LOGAM PRATAMA,3,015-S3,Hadi Susanto,96Q332D906,23,97900,1,
SO2607061290,TPOS00104096,20/07/2026,C1273,CV LESTARI MAKMUR,3,015-S1,Agus Wijaya,96E654F696,351,15200,3,
SO2607061291,TPOS00104097,28/07/2026,C1273,CV LESTARI MAKMUR,3,015-S1,Agus Wijaya,96Q332D906,22,279300,0,
SO2607061292,TPOS00104098,17/07/2026,C1273,CV LESTARI MAKMUR,3,015-S1,Agus Wijaya,81D707Q543,1,2214200,4,
SO2607061293,TPOS00104099,19/07/2026,C1273,CV LESTARI MAKMUR,3,015-S1,Agus Wijaya,95M390K208,12,79600,5,
SO2607061294,TPOS00104100,08/07/2026,C1273,CV LESTARI MAKMUR,3,015-S1,Agus Wijaya,94H824H740,2,1272400,4,
SO2607061295,TPOS00104101,26/07/2026,C1274,TOKO UTAMA TEKNIK,3,015-S4,Maman Fauzi,16M768T328,11,157700,2,
SO2607061296,TPOS00104102,07/07/2026,C1274,TOKO UTAMA TEKNIK,3,015-S4,Maman Fauzi,84N838B423,43,245100,3,
SO2607061297,TPOS00104103,24/07/2026,C1274,TOKO UTAMA TEKNIK,3,015-S4,Maman Fauzi,55X693W912,5,124800,0,
SO2607061298,TPOS00104104,14/07/2026,C1274,TOKO UTAMA TEKNIK,3,015-S4,Maman Fauzi,23L147B788,2,338000,3,
SO2607061299,TPOS00104105,15/07/2026,C1275,TOKO PRIMA PARTS,3,015-S4,Maman Fauzi,96Q332D906,18,167500,4,
SO2607061300,TPOS00104106,28/07/2026,C1277,PT CAHAYA MOBILINDO,3,015-S4,Maman Fauzi,73D212S626,2,1190000,3,
SO2607061301,TPOS00104107,02/07/2026,C1277,PT CAHAYA MOBILINDO,3,015-S4,Maman Fauzi,85P440L610,23,286400,2,
SO2607061302,TPOS00104108,01/07/2026,C1277,PT CAHAYA MOBILINDO,3,015-S4,Maman Fauzi,16M768T328,3,300100,3,
SO2607061303,TPOS00104109,25/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,57M624X879,3,158200,1,
SO2607061304,TPOS00104110,10/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,16M768T328,9,211900,3,
SO2607061305,TPOS00104111,12/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,16M768T328,3,123500,0,
SO2607061306,TPOS00104112,15/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,96Q332D906,18,336100,5,
SO2607061307,TPOS00104113,13/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,96Q332D906,6,304000,3,
SO2607061308,TPOS00104114,14/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,96Q332D906,13,176100,1,
SO2607061309,TPOS00104115,03/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,57M624X879,10,277400,3,
SO2607061310,TPOS00104116,24/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,16M768T328,5,212700,2,
SO2607061311,TPOS00104117,03/07/2026,C1278,TOKO NUSANTARA PERKASA,3,015-S4,Maman Fauzi,57M624X879,10,109800,1,
SO2607061312,TPOS00104118,07/07/2026,C1279,CV CAHAYA BERSATU,3,016-S3,Agus Pratama,12N267L644,1,288900,0,
SO2607061313,TPOS00104119,27/07/2026,C1280,UD BERSAMA MANDIRI,3,016-S3,Agus Pratama,74L163C435,72,42600,1,
SO2607061314,TPOS00104120,12/07/2026,C1280,UD BERSAMA MANDIRI,3,016-S3,Agus Pratama,16M768T328,26,215300,5,
SO2607061315,TPOS00104121,06/07/2026,C1283,PT KARYA PERDANA,3,016-S2,Joko Wibowo,96Q332D906,8,229900,0,
SO2607061316,TPOS00104122,24/07/2026,C1283,PT KARYA PERDANA,3,016-S2,Joko Wibowo,96E654F696,230,40000,0,
SO2607061317,TPOS00104123,09/07/2026,C1283,PT KARYA PERDANA,3,016-S2,Joko Wibowo,74L163C435,308,57900,3,
SO2607061318,TPOS00104124,27/07/2026,C1285,PT UTAMA BERSATU,3,017-S1,Nugroho Purnama,84N838B423,21,390300,0,
SO2607061319,TPOS00104125,16/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,42Z633T468,1,197600,5,
SO2607061320,TPOS00104126,02/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,49U589T213,1,589700,0,
SO2607061321,TPOS00104127,10/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,78E804M310,1,1520900,0,
SO2607061322,TPOS00104128,07/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,11F819M670,5,761900,3,
SO2607061323,TPOS00104129,02/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,19K823Y952,68,1000,1,
SO2607061324,TPOS00104130,09/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,75H770L683,8,748900,3,
SO2607061325,TPOS00104131,10/07/2026,C1286,TOKO GEMILANG LESTARI,3,017-S1,Nugroho Purnama,43R219Y330,1,1000,0,
SO2607061326,TPOS00104132,03/07/2026,C1289,TOKO MANDIRI MAKMUR,3,017-S4,Indah Gunawan,57T478G511,1,997500,0,
SO2607061327,TPOS00104133,20/07/2026,C1289,TOKO MANDIRI MAKMUR,3,017-S4,Indah Gunawan,45E231P273,87,55900,5,
SO2607061328,TPOS00104134,25/07/2026,C1289,TOKO MANDIRI MAKMUR,3,017-S4,Indah Gunawan,43K359P654,13,330800,1,
SO2607061329,TPOS00104135,02/07/2026,C1290,PT GEMILANG MOTOR,3,017-S4,Indah Gunawan,45E231P273,78,47500,4,
SO2607061330,TPOS00104136,11/07/2026,C1290,PT GEMILANG MOTOR,3,017-S4,Indah Gunawan,87B337W776,111,64300,3,
SO2607061331,TPOS00104137,04/07/2026,C1291,TB LOGAM MOBILINDO,C,017-S5,Rina Sugiarto,43K359P654,33,399300,1,GBR24-01
SO2607061332,TPOS00104138,14/07/2026,C1291,TB LOGAM MOBILINDO,3,017-S5,Rina Sugiarto,51A987S639,5,990500,2,
SO2607061333,TPOS00104139,02/07/2026,C1292,UD SETIA OTOMOTIF,3,017-S2,Hendra Nugraha,42F316S615,2,994200,5,
SO2607061334,TPOS00104140,18/07/2026,C1292,UD SETIA OTOMOTIF,3,017-S2,Hendra Nugraha,89C660T464,2,431000,3,
SO2607061335,TPOS00104141,07/07/2026,C1296,PD SINAR SERVIS,3,017-S2,Hendra Nugraha,28Z102K752,2,668700,1,
SO2607061336,TPOS00104142,09/07/2026,C1297,UD SETIA SEJAHTERA,3,017-S5,Rina Sugiarto,71A836C763,1,1000,5,
SO2607061337,TPOS00104143,11/07/2026,C1297,UD SETIA SEJAHTERA,3,017-S5,Rina Sugiarto,69B485S440,335,19000,0,
SO2607061338,TPOS00104144,02/07/2026,C1297,UD SETIA SEJAHTERA,3,017-S5,Rina Sugiarto,37K884C842,5,247100,3,
SO2607061339,TPOS00104145,26/07/2026,C1298,PD SEJAHTERA KARYA,3,017-S2,Hendra Nugraha,25C592L647,1,1000,4,
SO2607061340,TPOS00104146,20/07/2026,C1298,PD SEJAHTERA KARYA,3,017-S2,Hendra Nugraha,50P933Y459,1,543100,1,
SO2607061341,TPOS00104147,16/07/2026,C1298,PD SEJAHTERA KARYA,3,017-S2,Hendra Nugraha,20N181A494,1,2955100,3,
SO2607061342,TPOS00104148,24/07/2026,C1298,PD SEJAHTERA KARYA,3,017-S2,Hendra Nugraha,78E804M310,1,757900,5,
SO2607061343,TPOS00104149,07/07/2026,C1299,PT MAKMUR SENTOSA,3,017-S4,Indah Gunawan,96Q332D906,22,125000,5,
SO2607061344,TPOS00104150,13/07/2026,C1303,PD SINAR UTAMA,3,018-S1,Ratna Firmansyah,49E692A903,1,552200,4,
SO2607061345,TPOS00104151,21/07/2026,C1305,PT UTAMA PERDANA,3,018-S3,Joko Sugiarto,12T772M607,1,1185200,4,
SO2607061346,TPOS00104152,07/07/2026,C1306,UD GEMILANG PERKASA,3,018-S2,Joko Santoso,96G396E301,1,189400,2,
SO2607061347,TPOS00104153,07/07/2026,C1306,UD GEMILANG PERKASA,3,018-S2,Joko Santoso,39B553G685,5,1000,2,
SO2607061348,TPOS00104154,20/07/2026,C1306,UD GEMILANG PERKASA,3,018-S2,Joko Santoso,68G146X691,3,1176000,1,
SO2607061349,TPOS00104155,03/07/2026,C1306,UD GEMILANG PERKASA,3,018-S2,Joko Santoso,55H236P657,1,345800,1,
SO2607061350,TPOS00104156,23/07/2026,C1306,UD GEMILANG PERKASA,3,018-S2,Joko Santoso,45E231P273,7,19800,5,
SO2607061351,TPOS00104157,21/07/2026,C1309,PT HARAPAN KARYA,3,018-S4,Gunawan Saputra,66U286D621,1,1570500,3,
SO2607061352,TPOS00104158,16/07/2026,C1309,PT HARAPAN KARYA,3,018-S4,Gunawan Saputra,57M624X879,13,216600,5,
SO2607061353,TPOS00104159,15/07/2026,C1310,PD PUTRA OTOMOTIF,3,018-S1,Ratna Firmansyah,83G823L368,3,868300,1,
SO2607061354,TPOS00104160,13/07/2026,C1310,PD PUTRA OTOMOTIF,3,018-S1,Ratna Firmansyah,53K940K321,1,606100,3,
SO2607061355,TPOS00104161,03/07/2026,C1310,PD PUTRA OTOMOTIF,3,018-S1,Ratna Firmansyah,82F534B332,1,634800,1,
SO2607061356,TPOS00104162,25/07/2026,C1311,PT SELATAN UTAMA,3,018-S3,Joko Sugiarto,46Q386S815,1,560300,1,
SO2607061357,TPOS00104163,14/07/2026,C1311,PT SELATAN UTAMA,3,018-S3,Joko Sugiarto,73Q516Q826,1,906500,3,
SO2607061358,TPOS00104164,06/07/2026,C1311,PT SELATAN UTAMA,3,018-S3,Joko Sugiarto,96Q332D906,7,119200,3,
SO2607061359,TPOS00104165,20/07/2026,C1312,PT SELATAN PERKASA,3,018-S4,Gunawan Saputra,21E888X506,2,346100,2,
SO2607061360,TPOS00104166,24/07/2026,C1315,CV PERKASA MULTINDO,3,018-S3,Joko Sugiarto,36M176U221,1,838700,4,
SO2607061361,TPOS00104167,14/07/2026,C1315,CV PERKASA MULTINDO,3,018-S3,Joko Sugiarto,19K823Y952,35,68900,1,
SO2607061362,TPOS00104168,16/07/2026,C1315,CV PERKASA MULTINDO,3,018-S3,Joko Sugiarto,16M768T328,5,259600,3,
SO2607061363,TPOS00104169,22/07/2026,C1315,CV PERKASA MULTINDO,3,018-S3,Joko Sugiarto,83U443T129,1,179700,5,
SO2607061364,TPOS00104170,21/07/2026,C1315,CV PERKASA MULTINDO,3,018-S3,Joko Sugiarto,27B235D894,1,206000,4,
SO2607061365,TPOS00104171,02/07/2026,C1316,TB JAYA BENGKEL,3,018-S4,Gunawan Saputra,44T632M601,249,461300,0,
SO2607061366,TPOS00104172,20/07/2026,C1316,TB JAYA BENGKEL,3,018-S4,Gunawan Saputra,42U484K968,2,620200,3,
SO2607061367,TPOS00104173,03/07/2026,C1316,TB JAYA BENGKEL,3,018-S4,Gunawan Saputra,81J307A873,1,1421700,4,
SO2607061368,TPOS00104174,02/07/2026,C1317,PT PRATAMA MANDIRI,3,018-S2,Joko Santoso,19K823Y952,29,61300,2,
SO2607061369,TPOS00104175,10/07/2026,C1318,PD SENTOSA PERKASA,3,018-S1,Ratna Firmansyah,75V230C982,1,715300,0,
SO2607061370,TPOS00104176,03/07/2026,C1321,PT BERKAH MOTOR,3,018-S4,Gunawan Saputra,44T632M601,34,289200,5,
SO2607061371,TPOS00104177,15/07/2026,C1321,PT BERKAH MOTOR,3,018-S4,Gunawan Saputra,43K359P654,29,343600,3,
SO2607061372,TPOS00104178,06/07/2026,C1321,PT BERKAH MOTOR,3,018-S4,Gunawan Saputra,43K359P654,90,237000,2,
SO2607061373,TPOS00104179,22/07/2026,C1321,PT BERKAH MOTOR,C,018-S4,Gunawan Saputra,37N358Y580,126,283100,5,GBR24-03
SO2607061374,TPOS00104180,27/07/2026,C1321,PT BERKAH MOTOR,3,018-S4,Gunawan Saputra,44T632M601,15,378500,2,
SO2607061375,TPOS00104181,11/07/2026,C1321,PT BERKAH MOTOR,3,018-S4,Gunawan Saputra,85P440L610,56,203000,1,
SO2607061376,TPOS00104182,24/07/2026,C1321,PT BERKAH MOTOR,C,018-S4,Gunawan Saputra,85P440L610,55,393200,4,GBR24-01
SO2607061377,TPOS00104183,28/07/2026,C1322,PD PRATAMA TEKNIK,3,018-S3,Joko Sugiarto,38L783U408,1,386400,2,
SO2607061378,TPOS00104184,27/07/2026,C1322,PD PRATAMA TEKNIK,3,018-S3,Joko Sugiarto,21T228G490,2,348400,4,
SO2607061379,TPOS00104185,18/07/2026,C1322,PD PRATAMA TEKNIK,3,018-S3,Joko Sugiarto,23X746X682,2,1173500,2,
SO2607061380,TPOS00104186,26/07/2026,C1331,PD TIMUR UTAMA,3,018-S1,Ratna Firmansyah,87B337W776,149,18600,2,
SO2607061381,TPOS00104187,25/07/2026,C1331,PD TIMUR UTAMA,3,018-S1,Ratna Firmansyah,89A504L247,2,137800,2,
SO2607061382,TPOS00104188,18/07/2026,C1331,PD TIMUR UTAMA,3,018-S1,Ratna Firmansyah,77X519D748,1,493200,2,
SO2607061383,TPOS00104189,28/07/2026,C1334,PD ABADI AUTOPARTS,3,018-S1,Ratna Firmansyah,43S389K499,1,1211600,4,
SO2607061384,TPOS00104190,28/07/2026,C1334,PD ABADI AUTOPARTS,3,018-S1,Ratna Firmansyah,84G556V932,2,415400,1,
SO2607061385,TPOS00104191,17/07/2026,C1336,TOKO MAKMUR AUTOPARTS,3,018-S2,Joko Santoso,37A458J235,4,227000,2,
SO2607061386,TPOS00104192,14/07/2026,C1336,TOKO MAKMUR AUTOPARTS,3,018-S2,Joko Santoso,36D697U592,1,693500,1,
SO2607061387,TPOS00104193,07/07/2026,C1336,TOKO MAKMUR AUTOPARTS,3,018-S2,Joko Santoso,89S598M713,2,1175700,4,
SO2607061388,TPOS00104194,11/07/2026,C1336,TOKO MAKMUR AUTOPARTS,3,018-S2,Joko Santoso,29X499Q359,2,1333100,2,
SO2607061389,TPOS00104195,15/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,94Y772U473,2,497700,4,
SO2607061390,TPOS00104196,27/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,83A402N539,3,1000,1,
SO2607061391,TPOS00104197,26/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,31A701C861,2,811600,3,
SO2607061392,TPOS00104198,01/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,16E537H176,1,1208400,4,
SO2607061393,TPOS00104199,09/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,17D785S941,1,1000200,2,
SO2607061394,TPOS00104200,22/07/2026,C1337,CV TIMUR MANDIRI,3,018-S3,Joko Sugiarto,66E230K449,2,82600,3,
SO2607061395,TPOS00104201,04/07/2026,C1339,UD JAYA OTOMOTIF,3,018-S4,Gunawan Saputra,84X311E936,2,594300,1,
SO2607061396,TPOS00104202,12/07/2026,C1339,UD JAYA OTOMOTIF,3,018-S4,Gunawan Saputra,12H635D540,5,251900,3,
SO2607061397,TPOS00104203,07/07/2026,C1340,UD MITRA AUTO,3,019-S4,Dedi Mariadi,92D516G262,2,1315100,3,
